,virtual,downloadable,rating_count,average_rating,total_sales,tax_class,post_author,post_date,post_date_gmt,post_content,post_title,post_status,comment_status,ping_status,post_password,post_name,post_modified,post_modified_gmt,post_content_filtered,post_parent,menu_order,comment_count,idExport,id,product_id,id_web,idExport_1,onsale_web,price,stock_quantity,stock_status,idExport_2,price_z-score,millesime
520,0,0,0,0,0,,2,43430.63883101852,43430.59716435185,,Lucien Boillot Puligny-Montrachet 1er Cru Les Perrières 2016,publish,closed,closed,,lucien-boillot-puligny-montrachet-1er-cru-les-perrieres-2016,44033.76043981482,44033.67710648148,,0,0,0,2026-03-16 14:50:57.904,c2c04490-4e09-4505-8521-4dab5ed61224,5580,13982,2026-03-16 14:50:57.904,1,83.7,18,instock,2026-03-16 14:50:57.904,1.84127638324417,False
521,0,0,0,0,3,,2,43158.57854166666,43158.536875,,I Fabbri Chianti Classico Riserva 2015,publish,closed,closed,,i-fabbri-chianti-classico-riserva-2015,43998.72571759259,43998.64238425926,,0,0,0,2026-03-16 14:50:57.904,26a73851-c83d-4fa0-b582-80aa21148dab,4277,14865,2026-03-16 14:50:57.904,1,24.8,0,outofstock,2026-03-16 14:50:57.904,-0.276626826584155,False
522,0,0,0,0,3,,2,43592.71325231482,43592.62991898148,,Christophe Pichon Saint-Joseph Blanc 2017,publish,closed,closed,,christophe-pichon-saint-joseph-blanc-2017,43924.48266203704,43924.399328703694,,0,0,0,2026-03-16 14:50:57.904,5942c5f6-ad63-4895-ba78-ef724c3d2762,6049,14899,2026-03-16 14:50:57.904,1,21.8,6,instock,2026-03-16 14:50:57.904,-0.38449965560766897,False
523,0,0,0,0,5,,2,43511.58488425926,43511.5432175926,,Triennes IGP Méditerranée Blanc Sainte Fleur 2018,publish,closed,closed,,triennes-igp-mediterranee-sainte-fleur-2018,44065.61460648148,44065.53127314816,,0,0,0,2026-03-16 14:50:57.904,61cb41a3-75e1-45d5-bde9-3f5fc963c63d,5736,15116,2026-03-16 14:50:57.904,1,14.9,10,instock,2026-03-16 14:50:57.904,-0.6326071623617513,False
524,0,0,0,0,6,,2,43672.44754629629,43672.364212962966,,Planeta Sicilia Chardonnay 2017,publish,closed,closed,,planeta-sicilia-chardonnay-2017,44042.48266203704,44042.399328703694,,0,0,0,2026-03-16 14:50:57.904,44130708-458a-4f9a-aaf8-4b14319c586f,6223,15324,2026-03-16 14:50:57.904,1,26.7,1,instock,2026-03-16 14:50:57.904,-0.20830736820259615,False
525,0,0,0,0,3,,2,43551.76961805556,43551.727951388886,,Agnès Levet Côte Rôtie Péroline 2017,publish,closed,closed,,agnes-levet-cote-rotie-peroline-2017,44040.40627314816,44040.32293981482,,0,0,0,2026-03-16 14:50:57.904,eafff32e-4b28-4a33-bb62-0e29b8ec0330,5829,15329,2026-03-16 14:50:57.904,1,57.0,26,instock,2026-03-16 14:50:57.904,0.8812082049348953,False
526,0,0,0,0,17,,2,43561.41642361111,43561.33309027777,,Albert Mann Pinot Noir Clos de la Faille 2017,publish,closed,closed,,albert-mann-pinot-noir-clos-de-la-faille-2017,44048.60767361112,44048.52434027778,,0,0,0,2026-03-16 14:50:57.904,41d2efa7-796d-45b7-aa58-1c23f1e6f9fd,5922,15343,2026-03-16 14:50:57.904,1,48.5,0,outofstock,2026-03-16 14:50:57.904,0.5755685227016056,False
527,0,0,0,0,18,,2,43356.64296296296,43356.55962962962,,La Préceptorie Maury Sec Rouge Copain Comme Cochon 2018,publish,closed,closed,,la-preceptorie-maury-sec-rouge-copain-comme-cochon-2018,44002.37511574074,44002.29178240741,,0,0,0,2026-03-16 14:50:57.904,2cae8582-37ab-4f33-b216-4eec29faea44,5439,15649,2026-03-16 14:50:57.904,1,13.2,0,outofstock,2026-03-16 14:50:57.904,-0.6937350988084091,False
528,0,0,0,0,2,,2,43158.4375462963,43158.39587962962,,Chermette Domaine du Vissoux Moulin à Vent Les Trois Roches 2018,publish,closed,closed,,chermette-domaine-du-vissoux-moulin-a-vent-trois-roches-2018,44040.40628472222,44040.32295138889,,0,0,0,2026-03-16 14:50:57.904,a0ebf078-9dab-468e-b978-1ac9c5f9e242,4264,15665,2026-03-16 14:50:57.904,1,17.8,48,instock,2026-03-16 14:50:57.904,-0.5283300943056877,False
529,0,0,0,0,0,,2,43953.625625,43953.54229166666,,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,publish,closed,closed,,jamet-cote-rotie-fructus-voluptas-2018,44057.76045138889,44057.67711805556,,0,0,0,2026-03-16 14:50:57.904,c673f98e-df90-481d-b063-f9120cb71498,7025,15887,2026-03-16 14:50:57.904,1,69.0,2,instock,2026-03-16 14:50:57.904,1.3126995210289514,False
530,0,0,0,0,0,,2,43209.55180555556,43209.46847222222,,Clos du Mont-Olivet Lirac Rosé Farel 2019,publish,closed,closed,,clos-du-mont-olivet-cotes-du-rhone-rose-farel-2019,44070.43098379629,44070.347650462965,,0,0,0,2026-03-16 14:50:57.904,38e26e09-db77-40f9-bace-9a0b7ecefd4d,4778,16072,2026-03-16 14:50:57.904,1,13.9,0,outofstock,2026-03-16 14:50:57.904,-0.668564772036256,False
531,0,0,0,0,1,,2,43208.86320601852,43208.77987268518,,Camin Larredya Jurançon Moelleux Costat Darrer 2018,publish,closed,closed,,camin-larredya-jurancon-moelleux-costat-darrer-2018,44069.73267361112,44069.64934027778,,0,0,0,2026-03-16 14:50:57.904,48d83e45-68ec-4e6a-9272-125421aec184,4734,16138,2026-03-16 14:50:57.904,1,15.3,36,instock,2026-03-16 14:50:57.904,-0.6182241184919494,False
532,0,0,0,0,14,,2,43495.689375,43495.64770833333,,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,publish,closed,closed,,philippe-nusswitz-igp-cevennes-opale-rose-2019,44065.67711805556,44065.59378472222,,0,0,0,2026-03-16 14:50:57.904,367348db-126a-4bf9-b35a-d4f5490db1cb,5695,16304,2026-03-16 14:50:57.904,1,6.5,123,instock,2026-03-16 14:50:57.904,-0.9346510836275904,False
533,0,0,0,0,0,,2,43204.49736111111,43204.41402777778,,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,publish,closed,closed,,marcel-windholtz-eau-de-quetsch-dalsace-reserve-particuliere,43754.597245370365,43754.51391203704,,0,0,0,2026-03-16 14:50:57.904,907df6bc-0bd7-405d-ad69-a049f7540b72,4632,2179,2026-03-16 14:50:57.904,1,50.0,3,instock,2026-03-16 14:50:57.904,0.6295049372133626,False
534,0,0,0,0,0,,2,43580.527314814804,43580.44398148148,,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,publish,closed,closed,,chateau-de-vaudieu-chateauneuf-du-pape-amiral-g-2015,44012.71877314816,44012.63543981482,,0,0,0,2026-03-16 14:50:57.904,9853ccc5-4b87-4bd6-bd3c-40d02957d104,6041,13073,2026-03-16 14:50:57.904,1,71.7,4,instock,2026-03-16 14:50:57.904,1.409785067150114,False
535,0,0,0,0,0,,2,43144.61086805556,43144.56920138889,,Planeta Sicilia Alastro 2017,publish,closed,closed,,planeta-sicilia-alastro-2017,44065.48266203704,44065.399328703694,,0,0,0,2026-03-16 14:50:57.904,05c1371e-e84e-4ced-9f89-c5cac91d01cc,4157,14751,2026-03-16 14:50:57.904,1,12.0,10,instock,2026-03-16 14:50:57.904,-0.7368842304178147,False
536,0,0,0,0,10,,2,43203.64388888889,43203.56055555555,,Gilbert Picq Chablis Vieilles Vignes 2017,publish,closed,closed,,gilbert-picq-chablis-vieilles-vignes-2017,44070.67017361112,44070.58684027778,,0,0,0,2026-03-16 14:50:57.904,f9618d7c-56a7-460d-81f9-33b20f5520d0,4612,15038,2026-03-16 14:50:57.904,1,20.6,49,instock,2026-03-16 14:50:57.904,-0.42764878721707456,False
537,0,0,0,0,0,,2,43580.40818287037,43580.32484953704,,I Fabbri Chianti Classico Gran Selezione 2015,publish,closed,closed,,i-fabbri-chianti-classico-gran-selezione-2015,44067.68405092593,44067.60071759259,,0,0,0,2026-03-16 14:50:57.904,2c504a92-02cf-43db-a0de-7af087bf2ebf,6038,15318,2026-03-16 14:50:57.904,1,48.5,11,instock,2026-03-16 14:50:57.904,0.5755685227016056,False
538,0,0,0,0,1,,2,43833.70927083334,43833.66760416667,,Marc Colin Et Fils Chassagne-Montrachet 1er Cru Les Champs Gain 2017,publish,closed,closed,,marc-colin-et-fils-chassagne-montrachet-blanc-1cru-champs-gain-2017,44070.66321759259,44070.57988425926,,0,0,0,2026-03-16 14:50:57.904,b50ad8ea-f871-4b49-8187-a67538bdf544,6573,15473,2026-03-16 14:50:57.904,1,68.3,12,instock,2026-03-16 14:50:57.904,1.287529194256798,False
539,0,0,0,0,0,,2,43834.591875,43834.55020833333,,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,publish,closed,closed,,domaine-de-la-monardiere-vacqueyras-galejade-2018,44032.71548611111,44032.632152777776,,0,0,0,2026-03-16 14:50:57.904,a5baa045-d5fd-4dc5-82eb-98d95a355f05,6592,15764,2026-03-16 14:50:57.904,1,24.4,70,instock,2026-03-16 14:50:57.904,-0.29100987045395693,False
540,0,0,0,0,22,,2,43224.56962962963,43224.48629629629,,Tempier Bandol Rosé 2019,publish,closed,closed,,tempier-bandol-rose-2019,44068.77434027778,44068.69100694444,,0,0,0,2026-03-16 14:50:57.904,7bede047-435c-4406-9d74-557be357ac4f,4876,16289,2026-03-16 14:50:57.904,1,22.8,4,instock,2026-03-16 14:50:57.904,-0.3485420459331643,False
541,0,0,0,0,3,,2,43382.60579861111,43382.522465277776,,Domaine Bulliat Beaujolais Blanc 2019,publish,closed,closed,,domaine-bulliat-beaujolais-blanc-2019,44068.76740740741,44068.68407407408,,0,0,0,2026-03-16 14:50:57.904,c47aa152-8335-4695-b79b-28c6f5031111,5479,16305,2026-03-16 14:50:57.904,1,10.2,69,instock,2026-03-16 14:50:57.904,-0.8016079278319231,False
542,0,0,0,0,0,,2,43203.66549768519,43203.58216435185,,Alphonse Mellot Sancerre Rouge Génération XIX 2011,publish,closed,closed,,alphonse-mellot-sancerre-rouge-generation-xix-2011,44067.586828703694,44067.503495370365,,0,0,0,2026-03-16 14:50:57.904,2a7baf8c-6ae2-450f-93ff-04aa051df843,4617,10459,2026-03-16 14:50:57.904,1,67.5,1,instock,2026-03-16 14:50:57.904,1.2587631065171943,False
543,0,0,0,0,23,,2,43143.47121527778,43143.429548611115,,Clos du Mont-Olivet Châteauneuf-du-Pape 2012,publish,closed,closed,,clos-du-mont-olivet-chateauneuf-du-pape-2012,44067.76738425926,44067.68405092593,,0,0,0,2026-03-16 14:50:57.904,aee65a87-e16c-4dd7-b784-0ea254380b27,4053,13127,2026-03-16 14:50:57.904,1,44.3,16,instock,2026-03-16 14:50:57.904,0.4245465620686859,False
544,0,0,0,0,2,,2,43208.90100694444,43208.81767361111,,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,publish,closed,closed,,domaine-de-montgilet-anjou-rouge-2016,43960.68550925926,43960.60217592592,,0,0,0,2026-03-16 14:50:57.904,78079cfe-746f-48cd-8bab-975a57e1901f,4750,13627,2026-03-16 14:50:57.904,1,16.4,45,instock,2026-03-16 14:50:57.904,-0.5786707478499943,False
545,0,0,0,0,0,,2,43624.41274305555,43624.32940972222,,Stéphane Tissot Château-Chalon 2011,publish,closed,closed,,stephane-tissot-chateau-chalon-2011,43980.73267361112,43980.64934027778,,0,0,0,2026-03-16 14:50:57.904,198c341b-064e-4685-af4d-e1d523491eaa,6106,14106,2026-03-16 14:50:57.904,1,74.8,15,instock,2026-03-16 14:50:57.904,1.5212536571410782,False
546,0,0,0,0,0,,2,43511.75554398148,43511.71387731482,,Domaine Clerget Vosne-Romanée Les Violettes 2015,publish,closed,closed,,domaine-clerget-vosne-romanee-les-violettes-2015,43708.45143518518,43708.36810185185,,0,0,0,2026-03-16 14:50:57.904,85271534-a653-44c4-93fa-9dc2479355a4,5743,14323,2026-03-16 14:50:57.904,1,57.0,0,outofstock,2026-03-16 14:50:57.904,0.8812082049348953,False
547,0,0,0,0,24,,2,43539.43123842592,43539.38957175926,,Maurel Pays d'Oc Merlot 2018,publish,closed,closed,,maurel-pays-d-oc-merot-2018,44057.45488425926,44057.37155092593,,0,0,0,2026-03-16 14:50:57.904,edba9145-5d2f-4a5b-b5a7-4fc60a5e84f1,5778,15561,2026-03-16 14:50:57.904,1,5.8,36,instock,2026-03-16 14:50:57.904,-0.9598214103997437,False
548,0,0,0,0,0,,2,43834.48414351852,43834.44247685185,,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,publish,closed,closed,,la-preceptorie-cotes-du-roussillon-coume-marie-2018-blc,44070.66321759259,44070.57988425926,,0,0,0,2026-03-16 14:50:57.904,b19d2658-c834-438e-aadd-34d7500a4e92,6584,15769,2026-03-16 14:50:57.904,1,13.5,29,instock,2026-03-16 14:50:57.904,-0.6829478159060577,False
549,0,0,0,0,2,,2,43404.57298611111,43404.531319444446,,Domaine Chambeyron Côte Rôtie La Chavarine 2017,publish,closed,closed,,domaine-chambeyron-cote-rotie-chavarine-2017,44062.64238425926,44062.55905092593,,0,0,0,2026-03-16 14:50:57.904,94603f81-00c4-4050-ba60-08a646f0481c,5520,15863,2026-03-16 14:50:57.904,1,38.6,54,instock,2026-03-16 14:50:57.904,0.21958818692400947,False
550,0,0,0,0,4,,2,43537.57273148148,43537.531064814815,,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,publish,closed,closed,,huile-olive-planeta-3l,44070.62155092593,44070.53821759259,,0,0,0,2026-03-16 14:50:57.904,7d9ee45f-e592-4aaf-b38f-deaa67472e15,5756,7033,2026-03-16 14:50:57.904,1,42.2,30,instock,2026-03-16 14:50:57.904,0.3490355817522263,False
551,0,0,0,0,0,,2,43203.67209490741,43203.58876157407,,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,publish,closed,closed,,alphonse-mellot-sancerre-rouge-en-grands-champs-2012,43861.39585648148,43861.35418981482,,0,0,0,2026-03-16 14:50:57.904,1dfb991c-3349-4bcd-b59f-fd95886f904e,4619,11049,2026-03-16 14:50:57.904,1,59.0,5,instock,2026-03-16 14:50:57.904,0.9531234242839046,False
552,0,0,0,0,1,,2,43494.66186342593,43494.62019675926,,Parés Baltà Penedès Electio 2013,publish,closed,closed,,pares-balta-penedes-electio-2013,44051.73960648148,44051.65627314816,,0,0,0,2026-03-16 14:50:57.904,b1b55bd2-2d37-4e6f-94fb-191944e6167a,5630,12365,2026-03-16 14:50:57.904,1,28.0,1,instock,2026-03-16 14:50:57.904,-0.16156247562574005,False
553,0,0,0,0,0,,2,43298.6178125,43298.53447916666,,Château Tour Des Gendres Bergerac Blanc Moulin Des Dames 2016,publish,closed,closed,,chateau-tour-des-gendres-bergerac-blanc-moulin-des-dames-2016,44023.58336805556,44023.50003472222,,0,0,0,2026-03-16 14:50:57.904,1ddc3c73-3be6-4be6-9fc4-0e7c7ef77b8f,5019,14696,2026-03-16 14:50:57.904,1,19.8,0,outofstock,2026-03-16 14:50:57.904,-0.4564148749566783,False
554,0,0,0,0,2,,2,43561.42690972222,43561.343576388885,,Albert Mann Riesling Grand Cru Furstentum 2017,publish,closed,closed,,albert-mann-riesling-grand-cru-furstentum,44030.440995370365,44030.35766203704,,0,0,0,2026-03-16 14:50:57.904,6834b7a1-58d5-49ce-a269-9404ab6e385f,5925,15351,2026-03-16 14:50:57.904,1,49.5,12,instock,2026-03-16 14:50:57.904,0.6115261323761103,False
555,0,0,0,0,3,,2,43207.91747685185,43207.83414351852,,Domaine Schoenheitz Muscat 2017,publish,closed,closed,,domaine-schoenheitz-muscat-2017,44039.60072916666,44039.517395833325,,0,0,0,2026-03-16 14:50:57.904,30717592-33f9-4c85-a7d0-cbc89b8ebefe,4714,15361,2026-03-16 14:50:57.904,1,13.3,25,instock,2026-03-16 14:50:57.904,-0.6901393378409586,False
556,0,0,0,0,0,,2,43143.61537037037,43143.573703703696,,Domaine des Bosquets Gigondas 2016,publish,closed,closed,,bosquets-gigondas-2016,44065.74655092593,44065.66321759259,,0,0,0,2026-03-16 14:50:57.904,e9c0917e-31f6-49e0-bd51-0a14fa4465ca,4077,15440,2026-03-16 14:50:57.904,1,22.9,48,instock,2026-03-16 14:50:57.904,-0.3449462849657139,False
557,0,0,0,0,23,,2,43203.56063657408,43203.47730324074,,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,publish,closed,closed,,marc-colin-et-fils-chassagne-montrachet-blanc-margot-2017,44069.399328703694,44069.315995370365,,0,0,0,2026-03-16 14:50:57.904,dafaa372-973b-4104-95ab-74e37f349376,4596,15476,2026-03-16 14:50:57.904,1,43.9,0,outofstock,2026-03-16 14:50:57.904,0.4101635181988841,False
558,0,0,0,0,0,,2,43620.726226851846,43620.64289351852,,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,publish,closed,closed,,chateau-de-villeneuve-saumur-champigny-grand-clos-2017,43966.71877314816,43966.63543981482,,0,0,0,2026-03-16 14:50:57.904,96b3ad33-1fba-4456-aa34-e23967a517b2,6095,15489,2026-03-16 14:50:57.904,1,29.8,3,instock,2026-03-16 14:50:57.904,-0.09683877821163163,False
559,0,0,0,0,3,,2,43158.43542824074,43158.39376157407,,Chermette Domaine du Vissoux Brouilly Pierreux 2018,publish,closed,closed,,chermette-domaine-du-vissoux-brouilly-pierreux-2018,44044.399328703694,44044.315995370365,,0,0,0,2026-03-16 14:50:57.904,2d7f9597-0db2-4517-a7eb-588dba42dc00,4262,15663,2026-03-16 14:50:57.904,1,15.8,35,instock,2026-03-16 14:50:57.904,-0.600245313654697,False
560,0,0,0,0,0,,2,43158.43578703704,43158.394120370365,,Chermette Domaine du Vissoux Fleurie Poncié 2018,publish,closed,closed,,chermette-domaine-du-vissoux-fleurie-poncie-2018,44051.454895833325,44051.3715625,,0,0,0,2026-03-16 14:50:57.904,f1732ad7-8288-4aa3-9fa7-09dde55fdb98,4263,15664,2026-03-16 14:50:57.904,1,15.8,50,instock,2026-03-16 14:50:57.904,-0.600245313654697,False
561,0,0,0,0,1,,2,43382.6132175926,43382.52988425926,,Domaine Bulliat Chiroubles Cuvée Félix 2019,publish,closed,closed,,domaine-bulliat-chiroubles-2019,44068.62850694444,44068.54517361112,,0,0,0,2026-03-16 14:50:57.904,16476313-b07d-4b36-811d-c009e2b32dbb,5480,16306,2026-03-16 14:50:57.904,1,10.4,37,instock,2026-03-16 14:50:57.904,-0.7944164058970222,False
562,0,0,0,0,3,,2,43207.47364583334,43207.3903125,,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,publish,closed,closed,,xavier-frissant-touraine-amboise-loree-des-frenes-2015,44064.649328703694,44064.565995370365,,0,0,0,2026-03-16 14:50:57.904,28c6aaea-632c-4cc6-8e01-dc456427ffe4,4668,14657,2026-03-16 14:50:57.904,1,12.3,23,instock,2026-03-16 14:50:57.904,-0.7260969475154633,False
563,0,0,0,0,0,,2,43543.42137731481,43543.37971064815,,Château Fonréaud Bordeaux Blanc Le Cygne 2016,publish,closed,closed,,fonreaud-bordeaux-blanc-le-cygne-2016,43946.903136574074,43946.81980324074,,0,0,0,2026-03-16 14:50:57.904,dc4ced0d-09dd-4be5-9c5f-3f661f95df84,5794,14692,2026-03-16 14:50:57.904,1,21.7,34,instock,2026-03-16 14:50:57.904,-0.3880954165751195,False
564,0,0,0,0,1,,2,43158.42572916667,43158.3840625,,Chermette Domaine du Vissoux Beaujolais Griottes 2018,publish,closed,closed,,chermette-domaine-du-vissoux-beaujolais-griottes-2018,44023.47572916666,44023.392395833325,,0,0,0,2026-03-16 14:50:57.904,772b868e-e18a-4c87-9245-1a918c3f20a5,4261,15662,2026-03-16 14:50:57.904,1,9.9,89,instock,2026-03-16 14:50:57.904,-0.8123952107342746,False
565,0,0,0,0,0,,2,43146.40219907407,43146.36053240741,,Borie La Vitarèle Saint-Chinian Les Crès 2016,publish,closed,closed,,borie-la-vitarele-saint-chinian-les-cres-2016,44050.73266203704,44050.649328703694,,0,0,0,2026-03-16 14:50:57.904,4d3d7ac2-1c65-4605-9742-40913e9a9eaa,4183,15746,2026-03-16 14:50:57.904,1,21.4,48,instock,2026-03-16 14:50:57.904,-0.3988826994774709,False
566,0,0,0,0,0,,2,43718.481678240736,43718.39834490741,,Borie de Maurel Minervois Rouge Maxime 2003,publish,closed,closed,,borie-de-maurel-minervois-rouge-maxime-2003,43964.72574074074,43964.64240740741,,0,0,0,2026-03-16 14:50:57.904,4ea8fe3c-e6f5-4534-90b7-e957f53f3953,6279,16247,2026-03-16 14:50:57.904,1,45.9,10,instock,2026-03-16 14:50:57.904,0.48207873754789343,False
567,0,0,0,0,0,,2,43161.45627314815,43161.41460648148,,Champagne Larmandier-Bernier Latitude,publish,closed,closed,,champagne-larmandier-bernier-latitude,43462.63199074074,43462.59032407408,,0,0,0,2026-03-16 14:50:57.904,c6e1d324-59fa-42d0-8706-12bbc0d49324,4357,9562,2026-03-16 14:50:57.904,1,39.0,0,outofstock,2026-03-16 14:50:57.904,0.2339712307938113,False
568,0,0,0,0,0,,2,43356.68878472222,43356.60545138889,,La Préceptorie Maury Blanc 2015,publish,closed,closed,,la-preceptorie-maury-blanc-2015,43998.60766203704,43998.524328703694,,0,0,0,2026-03-16 14:50:57.904,b4b3307e-482c-4302-ba78-82a55c02d143,5445,12194,2026-03-16 14:50:57.904,1,16.3,11,instock,2026-03-16 14:50:57.904,-0.5822665088174447,False
569,0,0,0,0,0,,2,43430.42836805555,43430.38670138889,,Thierry Germain Saumur-Champigny Franc De Pied 2017,publish,closed,closed,,thierry-germain-saumur-champigny-franc-de-pied-2017,43579.86445601852,43579.78112268518,,0,0,0,2026-03-16 14:50:57.904,8025134c-e802-4a3c-ac98-c8f089a9e60f,5551,13957,2026-03-16 14:50:57.904,1,36.3,18,instock,2026-03-16 14:50:57.904,0.13688568467264858,False
570,0,0,0,0,0,,2,43552.621064814804,43552.579398148155,,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,publish,closed,closed,,stephane-tissot-arbois-pinot-noir-sous-la-tour-2016,43974.46877314816,43974.38543981482,,0,0,0,2026-03-16 14:50:57.904,79c51742-b502-452d-a1b1-5e17cd245a08,5902,14095,2026-03-16 14:50:57.904,1,35.1,9,instock,2026-03-16 14:50:57.904,0.09373655306324313,False
571,0,0,0,0,0,,2,43235.44509259259,43235.36175925926,,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,publish,closed,closed,,alphonse-mellot-coteaux-charitois-rouge-les-penitents-2015,44070.67016203704,44070.586828703694,,0,0,0,2026-03-16 14:50:57.904,8221d6d2-5bb6-4d9f-9134-29c76deec56e,4907,14374,2026-03-16 14:50:57.904,1,22.9,6,instock,2026-03-16 14:50:57.904,-0.3449462849657139,False
573,0,0,0,0,0,,2,43543.69560185185,43543.65393518518,,Château Tour De Pez Saint-Estèphe Les Hauts de Pez 2016,publish,closed,closed,,saint-estephe-hauts-de-pez-2016,43946.9037962963,43946.82046296296,,0,0,0,2026-03-16 14:50:57.904,48dc2e4e-f232-4401-8952-6eb86360b116,5809,15080,2026-03-16 14:50:57.904,1,17.9,0,outofstock,2026-03-16 14:50:57.904,-0.5247343333382373,False
574,0,0,0,0,0,,2,43382.61677083333,43382.5334375,,Domaine Bulliat Moulin-à-Vent 2017,publish,closed,closed,,domaine-bulliat-moulin-a-vent-2017,44049.73266203704,44049.649328703694,,0,0,0,2026-03-16 14:50:57.904,5c539f76-c981-4ad3-8610-dca194badf92,5481,15138,2026-03-16 14:50:57.904,1,11.5,46,instock,2026-03-16 14:50:57.904,-0.754863035255067,False
575,0,0,0,0,5,,2,43207.40826388889,43207.32493055556,,Thierry Germain Saumur Blanc L'Insolite 2018,publish,closed,closed,,thierry-germain-saumur-blanc-linsolite-2018,44047.39591435185,44047.31258101852,,0,0,0,2026-03-16 14:50:57.904,bf33fb5e-9c2b-4748-866c-5546aa33a825,4650,15206,2026-03-16 14:50:57.904,1,25.3,14,instock,2026-03-16 14:50:57.904,-0.25864802174690266,False
576,0,0,0,0,0,,2,43537.62248842593,43537.58082175926,,Camille Giroud Marsannay Rouge Les Longeroies 2016,publish,closed,closed,,camille-giroud-marsannay-longeroies-2016,43668.399189814816,43668.31585648148,,0,0,0,2026-03-16 14:50:57.904,b37eb867-6df0-495c-a849-3e1c526a8843,5769,15254,2026-03-16 14:50:57.904,1,33.6,0,outofstock,2026-03-16 14:50:57.904,0.03980013855148613,False
577,0,0,0,0,0,,2,43147.42520833333,43147.38354166667,,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,publish,closed,closed,,marc-colin-saint-aubin-luce-2017,43862.45488425926,43862.41321759259,,0,0,0,2026-03-16 14:50:57.904,9205baec-41ee-41d9-87c0-677219a90e68,4215,15480,2026-03-16 14:50:57.904,1,26.5,0,outofstock,2026-03-16 14:50:57.904,-0.21549889013749707,False
578,0,0,0,0,1,,2,43382.626875,43382.54354166667,,David-Beaupère Juliénas Vayolette 2017,publish,closed,closed,,david-beaupere-julienas-vayolette-2017,43962.46878472222,43962.38545138889,,0,0,0,2026-03-16 14:50:57.904,224373d0-ff5f-49d4-9745-93297131240d,5484,15756,2026-03-16 14:50:57.904,1,21.6,0,outofstock,2026-03-16 14:50:57.904,-0.3916911775425699,False
579,0,0,0,0,6,,2,43144.4417824074,43144.40011574074,,Emile Boeckel Pinot Noir Barriques Oberpfoeller 2018,publish,closed,closed,,emile-boeckel-pinot-noir-barriques-2018,44070.63543981482,44070.55210648148,,0,0,0,2026-03-16 14:50:57.904,fa7ba62d-a1f9-401b-95f6-4010142685c2,4106,15787,2026-03-16 14:50:57.904,1,12.6,26,instock,2026-03-16 14:50:57.904,-0.7153096646131119,False
580,0,0,0,0,7,,2,43143.440370370365,43143.3987037037,,Pierre Gaillard Saint-Joseph Rouge Clos de Cuminaille 2018,publish,closed,closed,,pierre-gaillard-saint-joseph-cuminaille-2018,44057.73961805556,44057.65628472222,,0,0,0,2026-03-16 14:50:57.904,b0fff0c2-30ba-4a32-b40f-adbf03f4ed45,4048,16044,2026-03-16 14:50:57.904,1,22.8,22,instock,2026-03-16 14:50:57.904,-0.3485420459331643,False
581,0,0,0,0,38,,2,43588.470833333326,43588.3875,,Château de La Liquière Faugères L'Ampoule 2019,publish,closed,closed,,chateau-de-la-liquiere-faugeres-ampoule-2019,44067.76045138889,44067.67711805556,,0,0,0,2026-03-16 14:50:57.904,9e1718da-c576-44a2-9e51-eef6774abd51,6047,16264,2026-03-16 14:50:57.904,1,10.9,46,instock,2026-03-16 14:50:57.904,-0.7764376010597699,False
582,0,0,0,0,1,,2,43159.62033564815,43159.57866898148,,Domaine de La Tour Du Bon Bandol Rouge 2018,publish,closed,closed,,domaine-de-la-tour-du-bon-bandol-2018,44069.62155092593,44069.53821759259,,0,0,0,2026-03-16 14:50:57.904,1c255834-9fe8-4bee-892a-26d2e534fce3,4298,16501,2026-03-16 14:50:57.904,1,23.2,36,instock,2026-03-16 14:50:57.904,-0.33415900206336246,False
583,0,0,0,0,0,,2,43151.63214120371,43151.59047453704,,Domaine Huet Vouvray Le Clos du Bourg Moelleux Première Trie 2008,publish,closed,closed,,domaine-huet-vouvray-le-clos-du-bourg-moelleux-1ere-trie-2008,44037.454895833325,44037.3715625,,0,0,0,2026-03-16 14:50:57.904,98c28619-3dd3-4edf-8ee7-b01d0935ec6f,4253,6616,2026-03-16 14:50:57.904,1,59.6,15,instock,2026-03-16 14:50:57.904,0.9746979900886075,False
